latitude,longitude,postal,address,block,street_name,max_floor_lvl,year_completed,town,total_dwelling_units,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,smallunit_sold
1.44099129535005,103.792791376738,730865,865 WOODLANDS ST 83,865,WOODLANDS ST 83,12,1995,WOODLANDS,56,0,0,0,56,0,0
1.41426758730393,103.838259938154,760865,865 YISHUN ST 81,865,YISHUN ST 81,12,1987,YISHUN,121,0,63,58,0,0,0
1.35057364770509,103.695465764302,640866,866 JURONG WEST ST 81,866,JURONG WEST ST 81,14,1994,JURONG WEST,65,0,46,19,0,0,0
1.35425061217797,103.934476874643,520866,866 TAMPINES ST 83,866,TAMPINES ST 83,15,1988,TAMPINES,110,0,88,22,0,0,0
1.4415399886956,103.792755862349,730866,866 WOODLANDS ST 83,866,WOODLANDS ST 83,12,1994,WOODLANDS,56,0,0,0,56,0,0
1.41473228652974,103.837338971817,760866,866 YISHUN ST 81,866,YISHUN ST 81,12,1987,YISHUN,116,0,64,52,0,0,0
1.35511311954001,103.934046408805,520867,867 TAMPINES ST 83,867,TAMPINES ST 83,12,1988,TAMPINES,88,0,48,40,0,0,0
1.4421626707832,103.793129598776,730867,867 WOODLANDS ST 83,867,WOODLANDS ST 83,12,1994,WOODLANDS,56,0,0,0,56,0,0
1.41390605450813,103.838005165459,760867,867 YISHUN ST 81,867,YISHUN ST 81,12,1986,YISHUN,132,0,132,0,0,0,0
1.35570643617712,103.933753485939,521867,867A TAMPINES ST 83,867A,TAMPINES ST 83,9,1988,TAMPINES,56,0,0,0,56,0,0
1.35477615386172,103.933979626979,520868,868 TAMPINES ST 83,868,TAMPINES ST 83,12,1988,TAMPINES,110,0,70,40,0,0,0
1.44236928831697,103.79355116429,730868,868 WOODLANDS ST 83,868,WOODLANDS ST 83,12,1994,WOODLANDS,56,0,0,0,56,0,0
1.41382332195995,103.837338324568,760868,868 YISHUN ST 81,868,YISHUN ST 81,12,1986,YISHUN,132,0,132,0,0,0,0
1.35544681770999,103.932544278099,521868,868A TAMPINES AVE 8,868A,TAMPINES AVE 8,16,2014,TAMPINES,90,30,60,0,0,0,0
1.35592432083149,103.932912367489,522868,868B TAMPINES AVE 8,868B,TAMPINES AVE 8,16,2014,TAMPINES,118,0,58,0,0,0,60
1.35585780112316,103.933334387633,523868,868C TAMPINES AVE 8,868C,TAMPINES AVE 8,15,2014,TAMPINES,126,42,0,0,0,0,84
1.35454672026968,103.933739145787,520869,869 TAMPINES ST 83,869,TAMPINES ST 83,12,1988,TAMPINES,88,0,48,40,0,0,0
1.44259434886197,103.793993084565,730869,869 WOODLANDS ST 83,869,WOODLANDS ST 83,12,1994,WOODLANDS,55,0,0,0,55,0,0
1.35501799093941,103.93231742743,521869,869A TAMPINES AVE 8,869A,TAMPINES AVE 8,16,2014,TAMPINES,90,30,60,0,0,0,0
1.35485562982979,103.932709165692,522869,869B TAMPINES AVE 8,869B,TAMPINES AVE 8,15,2014,TAMPINES,98,56,42,0,0,0,0
1.33250261426447,103.938587125421,460087,87 BEDOK NTH ST 4,87,BEDOK NTH ST 4,4,1977,BEDOK,15,11,4,0,0,0,0
1.30465698901237,103.799309643019,140087,87 C'WEALTH CL,87,C'WEALTH CL,10,1964,QUEENSTOWN,98,86,2,0,0,0,9
1.32323310533889,103.885604601672,370087,87 CIRCUIT RD,87,CIRCUIT RD,10,1969,GEYLANG,78,76,0,2,0,0,0
1.2957304268451,103.809759937443,141087,87 DAWSON RD,87,DAWSON RD,47,2015,QUEENSTOWN,320,160,160,0,0,0,0
1.28603089023714,103.819023673783,150087,87 REDHILL CL,87,REDHILL CL,25,1993,BUKIT MERAH,114,0,0,114,0,0,0
1.27686784151249,103.808148580097,100087,87 TELOK BLANGAH HTS,87,TELOK BLANGAH HTS,30,2001,BUKIT MERAH,130,0,58,72,0,0,0
1.29065980562649,103.832608331993,160087,87 ZION RD,87,ZION RD,25,1974,BUKIT MERAH,96,0,0,96,0,0,0
1.35436451815763,103.933391644725,520870,870 TAMPINES ST 83,870,TAMPINES ST 83,12,1988,TAMPINES,110,0,70,40,0,0,0
1.44337343863147,103.788716250621,730870,870 WOODLANDS ST 81,870,WOODLANDS ST 81,12,1994,WOODLANDS,55,0,11,44,0,0,0
1.41307365987955,103.837975857782,760870,870 YISHUN ST 81,870,YISHUN ST 81,11,1987,YISHUN,70,0,34,36,0,0,0
1.35608700205895,103.931752248401,521870,870A TAMPINES ST 86,870A,TAMPINES ST 86,16,2015,TAMPINES,135,0,90,45,0,0,0
1.35440347555796,103.932702293995,520871,871 TAMPINES ST 84,871,TAMPINES ST 84,12,1988,TAMPINES,110,0,70,40,0,0,0
1.44385815819883,103.789187009315,730871,871 WOODLANDS ST 81,871,WOODLANDS ST 81,10,1994,WOODLANDS,63,0,45,18,0,0,0
1.41312459328283,103.837421399007,760871,871 YISHUN ST 81,871,YISHUN ST 81,11,1987,YISHUN,70,0,34,36,0,0,0
1.35456842419882,103.931884752503,521871,871A TAMPINES ST 84,871A,TAMPINES ST 84,12,1988,TAMPINES,87,0,68,19,0,0,0
1.35651147306916,103.931956767677,522871,871B TAMPINES ST 86,871B,TAMPINES ST 86,16,2015,TAMPINES,135,0,90,45,0,0,0
1.35670900289357,103.931385349285,523871,871C TAMPINES ST 86,871C,TAMPINES ST 86,16,2015,TAMPINES,110,0,35,75,0,0,0
1.35422172661633,103.932354147638,520872,872 TAMPINES ST 84,872,TAMPINES ST 84,12,1988,TAMPINES,88,0,48,40,0,0,0
1.44408730145683,103.789811521995,730872,872 WOODLANDS ST 81,872,WOODLANDS ST 81,12,1994,WOODLANDS,69,0,38,31,0,0,0
1.41354510226183,103.836970731273,760872,872 YISHUN ST 81,872,YISHUN ST 81,11,1987,YISHUN,70,0,34,36,0,0,0
1.35394540555523,103.932198728257,520873,873 TAMPINES ST 84,873,TAMPINES ST 84,12,1988,TAMPINES,88,0,48,40,0,0,0
1.44329522897943,103.789746799666,730873,873 WOODLANDS ST 81,873,WOODLANDS ST 81,12,1994,WOODLANDS,102,0,80,22,0,0,0
1.4146948005698,103.836950254279,760873,873 YISHUN ST 81,873,YISHUN ST 81,12,1987,YISHUN,116,0,64,52,0,0,0
1.35371258898409,103.931944756571,520874,874 TAMPINES ST 84,874,TAMPINES ST 84,12,1988,TAMPINES,110,0,70,40,0,0,0
1.44293234437699,103.7895456612,730874,874 WOODLANDS ST 82,874,WOODLANDS ST 82,12,1994,WOODLANDS,142,0,120,22,0,0,0
1.41537030654282,103.836073515403,760874,874 YISHUN ST 81,874,YISHUN ST 81,12,1987,YISHUN,88,0,48,40,0,0,0
1.35309006288582,103.932242864561,521874,874A TAMPINES ST 84,874A,TAMPINES ST 84,9,1988,TAMPINES,64,0,0,0,64,0,0
1.3542711249531,103.930267258528,522874,874B TAMPINES ST 85,874B,TAMPINES ST 85,15,2020,TAMPINES,96,0,41,55,0,0,0
1.35400040425842,103.930940838158,523874,874C TAMPINES ST 85,874C,TAMPINES ST 85,15,2020,TAMPINES,112,0,56,56,0,0,0
1.35462980931459,103.931272638324,524874,874D TAMPINES ST 85,874D,TAMPINES ST 85,15,2021,TAMPINES,111,0,56,55,0,0,0
1.35268528055944,103.932006515285,520875,875 TAMPINES ST 84,875,TAMPINES ST 84,12,1987,TAMPINES,110,66,44,0,0,0,0
1.44253261259412,103.789611665242,730875,875 WOODLANDS ST 82,875,WOODLANDS ST 82,12,1994,WOODLANDS,120,0,98,22,0,0,0
1.41476320951385,103.836287023982,760875,875 YISHUN ST 81,875,YISHUN ST 81,12,1986,YISHUN,110,0,110,0,0,0,0
1.35291999213671,103.929501131497,522875,875B TAMPINES ST 86,875B,TAMPINES ST 86,15,2020,TAMPINES,96,0,41,55,0,0,0
1.35307537657924,103.931318107592,520876,876 TAMPINES ST 84,876,TAMPINES ST 84,12,1987,TAMPINES,77,0,37,40,0,0,0
1.44479630092329,103.790602761905,730876,876 WOODLANDS AVE 9,876,WOODLANDS AVE 9,12,1994,WOODLANDS,99,0,33,66,0,0,0
1.41474478102802,103.835531570491,760876,876 YISHUN ST 81,876,YISHUN ST 81,4,1987,YISHUN,48,0,30,18,0,0,0
1.35268035743845,103.929931932805,521876,876A TAMPINES AVE 8,876A,TAMPINES AVE 8,15,2020,TAMPINES,112,0,56,56,0,0,0
1.35339648406547,103.930258599404,523876,876C TAMPINES AVE 8,876C,TAMPINES AVE 8,15,2020,TAMPINES,111,0,56,55,0,0,0
1.35251739922331,103.931546706451,520877,877 TAMPINES ST 84,877,TAMPINES ST 84,12,1987,TAMPINES,110,66,44,0,0,0,0
1.44512876096992,103.791320313037,730877,877 WOODLANDS AVE 9,877,WOODLANDS AVE 9,12,1994,WOODLANDS,99,0,33,66,0,0,0
1.41390219124124,103.835453933174,760877,877 YISHUN ST 81,877,YISHUN ST 81,11,1987,YISHUN,70,0,0,0,70,0,0
1.35221187065647,103.931382253216,520878,878 TAMPINES AVE 8,878,TAMPINES AVE 8,12,1987,TAMPINES,110,66,44,0,0,0,0
1.44543259391434,103.791997075976,730878,878 WOODLANDS AVE 9,878,WOODLANDS AVE 9,12,1994,WOODLANDS,91,0,23,68,0,0,0
1.41405289107273,103.835887621905,760878,878 YISHUN ST 81,878,YISHUN ST 81,4,1987,YISHUN,12,6,6,0,0,0,0
1.35166373353574,103.929646035306,521878,878A TAMPINES AVE 8,878A,TAMPINES AVE 8,15,2016,TAMPINES,101,40,61,0,0,0,0
1.35092636694988,103.929191231421,522878,878B TAMPINES AVE 8,878B,TAMPINES AVE 8,15,2016,TAMPINES,82,27,55,0,0,0,0
1.35214022964459,103.930767987584,520879,879 TAMPINES AVE 8,879,TAMPINES AVE 8,12,1987,TAMPINES,132,66,66,0,0,0,0
1.44492996516645,103.792273754548,730879,879 WOODLANDS ST 82,879,WOODLANDS ST 82,12,1994,WOODLANDS,91,0,23,68,0,0,0
1.41444167860568,103.83611779226,760879,879 YISHUN ST 81,879,YISHUN ST 81,12,1986,YISHUN,110,0,110,0,0,0,0
1.35188475480754,103.929100689045,521879,879A TAMPINES AVE 8,879A,TAMPINES AVE 8,15,2016,TAMPINES,105,38,67,0,0,0,0
1.35158903554129,103.928804430639,522879,879B TAMPINES AVE 8,879B,TAMPINES AVE 8,15,2016,TAMPINES,136,55,81,0,0,0,0
1.3331333533723,103.939110909704,460088,88 BEDOK NTH ST 4,88,BEDOK NTH ST 4,4,1977,BEDOK,46,40,6,0,0,0,0
1.30488634425758,103.79918156237,140088,88 C'WEALTH CL,88,C'WEALTH CL,10,1964,QUEENSTOWN,97,84,3,0,0,0,10
1.29579395038247,103.809264765809,142088,88 DAWSON RD,88,DAWSON RD,47,2015,QUEENSTOWN,320,0,282,38,0,0,0
1.28584081223944,103.818596280876,150088,88 REDHILL CL,88,REDHILL CL,16,1993,BUKIT MERAH,60,0,60,0,0,0,0
1.27736919004889,103.808254924084,100088,88 TELOK BLANGAH HTS,88,TELOK BLANGAH HTS,30,2000,BUKIT MERAH,145,0,58,87,0,0,0
1.30938649536998,103.887113545302,391088,88A JLN SATU,88A,JLN SATU,19,2025,GEYLANG,139,18,121,0,0,0,0
1.30992678057824,103.887148289326,392088,88B JLN SATU,88B,JLN SATU,19,2025,GEYLANG,142,52,90,0,0,0,0
1.31036836156415,103.887055722317,393088,88C JLN SATU,88C,JLN SATU,19,2025,GEYLANG,140,17,123,0,0,0,0
1.35132608158852,103.931478803668,520880,880 TAMPINES AVE 8,880,TAMPINES AVE 8,9,1987,TAMPINES,80,0,52,28,0,0,0
1.44448968447959,103.792643075252,730880,880 WOODLANDS ST 82,880,WOODLANDS ST 82,12,1995,WOODLANDS,88,0,22,66,0,0,0
1.41385922680395,103.836344222471,760880,880 YISHUN ST 81,880,YISHUN ST 81,11,1987,YISHUN,70,0,34,36,0,0,0
1.35201370917807,103.931999320762,521880,880A TAMPINES AVE 8,880A,TAMPINES AVE 8,4,1987,TAMPINES,24,0,18,6,0,0,0
1.35231180472165,103.932784284108,520881,881 TAMPINES ST 84,881,TAMPINES ST 84,12,1987,TAMPINES,110,66,44,0,0,0,0
1.44449167947734,103.791966942875,730881,881 WOODLANDS ST 82,881,WOODLANDS ST 82,12,1994,WOODLANDS,77,0,11,66,0,0,0
1.35204684938015,103.933462049385,521882,882 TAMPINES ST 84,882,TAMPINES ST 84,12,1987,TAMPINES,77,0,37,40,0,0,0
1.4442579867912,103.790930441498,730882,882 WOODLANDS ST 82,882,WOODLANDS ST 82,12,1994,WOODLANDS,91,0,23,68,0,0,0
1.35185622978388,103.932939029289,520883,883 TAMPINES ST 84,883,TAMPINES ST 84,12,1987,TAMPINES,110,66,44,0,0,0,0
1.35153277057069,103.93280546659,520884,884 TAMPINES ST 83,884,TAMPINES ST 83,12,1987,TAMPINES,110,66,44,0,0,0,0
1.35108388147213,103.932915604299,520885,885 TAMPINES ST 83,885,TAMPINES ST 83,12,1987,TAMPINES,132,66,66,0,0,0,0
1.35104857129899,103.932057060254,520886,886 TAMPINES ST 83,886,TAMPINES ST 83,9,1987,TAMPINES,80,0,52,28,0,0,0
1.35189045340794,103.93226824473,521886,886A TAMPINES ST 83,886A,TAMPINES ST 83,4,1987,TAMPINES,24,0,18,6,0,0,0
1.43829151566128,103.794612853493,731886,886A WOODLANDS DR 50,886A,WOODLANDS DR 50,16,2013,WOODLANDS,120,60,60,0,0,0,0
1.43825809969323,103.794115487248,732886,886B WOODLANDS DR 50,886B,WOODLANDS DR 50,16,2013,WOODLANDS,120,30,90,0,0,0,0
1.43773146039956,103.794135764157,733886,886C WOODLANDS DR 50,886C,WOODLANDS DR 50,16,2013,WOODLANDS,120,30,90,0,0,0,0
1.43792555826836,103.794619629415,734886,886D WOODLANDS DR 50,886D,WOODLANDS DR 50,16,2013,WOODLANDS,130,30,0,0,0,0,100
1.35046411304959,103.931896396161,520887,887 TAMPINES ST 81,887,TAMPINES ST 81,13,1988,TAMPINES,108,0,66,42,0,0,0
1.35014194820998,103.93147422612,521887,887A TAMPINES ST 81,887A,TAMPINES ST 81,4,1988,TAMPINES,16,0,10,6,0,0,0
1.43719216541067,103.793890876939,731887,887A WOODLANDS DR 50,887A,WOODLANDS DR 50,16,2013,WOODLANDS,90,0,90,0,0,0,0
1.43720254481335,103.794350937623,732887,887B WOODLANDS DR 50,887B,WOODLANDS DR 50,15,2013,WOODLANDS,84,42,42,0,0,0,0
1.43713355325158,103.794671398859,733887,887C WOODLANDS DR 50,887C,WOODLANDS DR 50,15,2013,WOODLANDS,120,28,0,0,0,0,92
1.35090347766615,103.931049949489,520888,888 TAMPINES ST 81,888,TAMPINES ST 81,13,1988,TAMPINES,108,0,66,42,0,0,0
1.35048494954503,103.930912572366,521888,888A TAMPINES ST 81,888A,TAMPINES ST 81,13,1988,TAMPINES,96,0,54,42,0,0,0
1.34991348311537,103.931049462008,520889,889 TAMPINES ST 81,889,TAMPINES ST 81,13,1988,TAMPINES,90,0,0,0,90,0,0
1.34941515758326,103.931405999705,521889,889A TAMPINES ST 81,889A,TAMPINES ST 81,13,1988,TAMPINES,120,0,78,42,0,0,0
1.43756234209627,103.793320189052,731889,889A WOODLANDS DR 50,889A,WOODLANDS DR 50,16,2015,WOODLANDS,120,0,90,30,0,0,0
1.43780529526113,103.792896090852,732889,889B WOODLANDS DR 50,889B,WOODLANDS DR 50,16,2015,WOODLANDS,90,0,60,30,0,0,0
1.43781260724005,103.79240942154,733889,889C WOODLANDS DR 50,889C,WOODLANDS DR 50,16,2015,WOODLANDS,88,0,60,28,0,0,0
1.43778127256862,103.792079496533,734889,889D WOODLANDS DR 50,889D,WOODLANDS DR 50,16,2015,WOODLANDS,118,0,88,30,0,0,0
1.33233468349262,103.938051284737,460089,89 BEDOK NTH ST 4,89,BEDOK NTH ST 4,4,1977,BEDOK,48,40,8,0,0,0,0
1.30537797355378,103.799323866169,140089,89 C'WEALTH DR,89,C'WEALTH DR,10,1965,QUEENSTOWN,98,84,2,0,0,0,10
1.29546316937491,103.811785236884,142089,89 DAWSON RD,89,DAWSON RD,43,2015,QUEENSTOWN,154,22,99,12,0,0,21
1.30120035372775,103.798921874569,141089,89 TANGLIN HALT RD,89,TANGLIN HALT RD,40,2007,QUEENSTOWN,379,116,185,40,0,0,38
1.34672448664678,103.933876119392,521890,890A TAMPINES AVE 1,890A,TAMPINES AVE 1,16,2014,TAMPINES,120,30,90,0,0,0,0
1.43828221158378,103.793216471148,731890,890A WOODLANDS DR 50,890A,WOODLANDS DR 50,16,2016,WOODLANDS,118,0,60,58,0,0,0
1.34690555756363,103.933409216927,522890,890B TAMPINES AVE 1,890B,TAMPINES AVE 1,16,2014,TAMPINES,120,30,90,0,0,0,0
1.43823874589707,103.792452185805,732890,890B WOODLANDS DR 50,890B,WOODLANDS DR 50,16,2016,WOODLANDS,118,0,60,58,0,0,0
1.34731357875035,103.933767368291,523890,890C TAMPINES AVE 1,890C,TAMPINES AVE 1,14,2014,TAMPINES,55,39,16,0,0,0,0
1.34920948684933,103.931126953177,520891,891 TAMPINES AVE 8,891,TAMPINES AVE 8,16,1996,TAMPINES,90,0,90,0,0,0,0
1.3487101011193,103.930963369098,521891,891A TAMPINES AVE 8,891A,TAMPINES AVE 8,16,1995,TAMPINES,90,0,90,0,0,0,0
1.43774346901468,103.791171851068,730891,891A WOODLANDS DR 50,891A,WOODLANDS DR 50,11,1995,WOODLANDS,80,0,40,40,0,0,0
1.43791227793029,103.79053981455,731891,891B WOODLANDS DR 50,891B,WOODLANDS DR 50,11,1995,WOODLANDS,98,0,40,58,0,0,0
1.34901282859006,103.929242816227,520892,892 TAMPINES AVE 8,892,TAMPINES AVE 8,12,1995,TAMPINES,60,0,0,0,60,0,0
1.34877669308884,103.929694521418,521892,892A TAMPINES AVE 8,892A,TAMPINES AVE 8,16,1995,TAMPINES,74,0,0,0,74,0,0
1.43726918605213,103.790432362073,730892,892A WOODLANDS DR 50,892A,WOODLANDS DR 50,11,1995,WOODLANDS,120,0,70,50,0,0,0
1.43758961828961,103.789673572257,731892,892B WOODLANDS DR 50,892B,WOODLANDS DR 50,11,1995,WOODLANDS,98,0,40,58,0,0,0
1.34847087534367,103.930228303778,520893,893 TAMPINES AVE 8,893,TAMPINES AVE 8,16,1996,TAMPINES,74,0,0,0,74,0,0
1.34823505007642,103.93068020188,521893,893A TAMPINES AVE 8,893A,TAMPINES AVE 8,12,1995,TAMPINES,60,0,0,0,60,0,0
1.43684431239404,103.79061311257,730893,893A WOODLANDS DR 50,893A,WOODLANDS DR 50,11,1995,WOODLANDS,50,0,0,0,50,0,0
1.4368443229914,103.789844833919,731893,893B WOODLANDS DR 50,893B,WOODLANDS DR 50,11,1995,WOODLANDS,55,0,0,0,55,0,0
1.43631842730197,103.790460126264,732893,893C WOODLANDS DR 50,893C,WOODLANDS DR 50,11,1995,WOODLANDS,55,0,0,0,55,0,0
1.43631845206637,103.789947950224,733893,893D WOODLANDS DR 50,893D,WOODLANDS DR 50,11,1995,WOODLANDS,50,0,0,0,50,0,0
1.34860420057258,103.931922138374,520894,894 TAMPINES ST 81,894,TAMPINES ST 81,11,1988,TAMPINES,90,0,0,0,90,0,0
1.34801389150921,103.931916653887,521894,894A TAMPINES ST 81,894A,TAMPINES ST 81,12,1987,TAMPINES,110,66,44,0,0,0,0
1.43601133588258,103.7903668585,730894,894A WOODLANDS DR 50,894A,WOODLANDS DR 50,11,1995,WOODLANDS,88,0,58,30,0,0,0
1.43600943919705,103.789507492911,731894,894B WOODLANDS DR 50,894B,WOODLANDS DR 50,11,1995,WOODLANDS,90,0,50,40,0,0,0
1.43563853621561,103.790326073447,732894,894C WOODLANDS DR 50,894C,WOODLANDS DR 50,11,1995,WOODLANDS,84,0,54,30,0,0,0
1.43563830011225,103.789459334951,733894,894D WOODLANDS DR 50,894D,WOODLANDS DR 50,11,1995,WOODLANDS,102,0,62,40,0,0,0
1.34778263902831,103.931593522645,520895,895 TAMPINES ST 81,895,TAMPINES ST 81,11,1988,TAMPINES,90,0,0,0,90,0,0
1.34767895311776,103.932456598668,521895,895A TAMPINES ST 81,895A,TAMPINES ST 81,11,1988,TAMPINES,60,0,0,0,60,0,0
1.43607371173984,103.791488541391,730895,895A WOODLANDS DR 50,895A,WOODLANDS DR 50,11,1995,WOODLANDS,94,0,64,30,0,0,0
1.4356389803296,103.791654565327,731895,895B WOODLANDS DR 50,895B,WOODLANDS DR 50,11,1995,WOODLANDS,90,0,60,30,0,0,0
1.43566901015181,103.792604837224,732895,895C WOODLANDS DR 50,895C,WOODLANDS DR 50,11,1995,WOODLANDS,104,0,44,60,0,0,0
1.34830327385557,103.932451735683,520896,896 TAMPINES ST 81,896,TAMPINES ST 81,13,1988,TAMPINES,96,0,54,42,0,0,0
1.34859717844799,103.932546348288,521896,896A TAMPINES ST 81,896A,TAMPINES ST 81,13,1988,TAMPINES,66,0,0,0,66,0,0
1.43646755646399,103.793072616108,730896,896A WOODLANDS DR 50,896A,WOODLANDS DR 50,11,1995,WOODLANDS,115,0,55,60,0,0,0
1.43692442499246,103.792568796601,731896,896B WOODLANDS DR 50,896B,WOODLANDS DR 50,11,1995,WOODLANDS,90,0,60,30,0,0,0
1.4367617558598,103.793339992473,732896,896C WOODLANDS DR 50,896C,WOODLANDS DR 50,11,1995,WOODLANDS,80,0,40,40,0,0,0
1.34778195416916,103.93454244497,520897,897 TAMPINES ST 81,897,TAMPINES ST 81,13,1988,TAMPINES,108,0,66,42,0,0,0
1.34752649765261,103.935183992573,521897,897A TAMPINES ST 81,897A,TAMPINES ST 81,12,1987,TAMPINES,132,66,66,0,0,0,0
1.43649098814063,103.793972071847,730897,897A WOODLANDS DR 50,897A,WOODLANDS DR 50,11,1996,WOODLANDS,90,0,60,30,0,0,0
1.43605136306912,103.793998410947,731897,897B WOODLANDS DR 50,897B,WOODLANDS DR 50,11,1995,WOODLANDS,94,0,64,30,0,0,0
1.43574395739063,103.794134055957,732897,897C WOODLANDS DR 50,897C,WOODLANDS DR 50,11,1995,WOODLANDS,115,0,55,60,0,0,0
1.3472811716457,103.934756968904,520898,898 TAMPINES ST 81,898,TAMPINES ST 81,12,1987,TAMPINES,110,66,44,0,0,0,0
1.34681318250334,103.934887284051,521898,898A TAMPINES ST 81,898A,TAMPINES ST 81,13,1988,TAMPINES,108,0,66,42,0,0,0
1.43537224460869,103.794675132372,730898,898A WOODLANDS DR 50,898A,WOODLANDS DR 50,11,1995,WOODLANDS,94,0,64,30,0,0,0
1.43514317476086,103.795210548115,731898,898B WOODLANDS DR 50,898B,WOODLANDS DR 50,11,1996,WOODLANDS,104,0,44,60,0,0,0
1.34652914183515,103.935453703307,520899,899 TAMPINES ST 81,899,TAMPINES ST 81,12,1987,TAMPINES,110,66,44,0,0,0,0
1.34632473579465,103.935008515937,521899,899A TAMPINES ST 81,899A,TAMPINES ST 81,12,1987,TAMPINES,132,66,66,0,0,0,0
1.43580504809942,103.795253987843,730899,899A WOODLANDS DR 50,899A,WOODLANDS DR 50,11,1996,WOODLANDS,100,0,70,30,0,0,0
1.43613334812003,103.795264283363,731899,899B WOODLANDS DR 50,899B,WOODLANDS DR 50,11,1995,WOODLANDS,90,0,60,30,0,0,0
1.43656985578908,103.795261266334,732899,899C WOODLANDS DR 50,899C,WOODLANDS DR 50,11,1996,WOODLANDS,90,0,60,30,0,0,0
1.32320974180703,103.936904011861,460009,9 BEDOK STH AVE 2,9,BEDOK STH AVE 2,23,1992,BEDOK,92,0,0,92,0,0,0
1.31605118149851,103.861218698544,330009,9 BOON KENG RD,9,BOON KENG RD,40,2011,KALLANG/WHAMPOA,238,24,56,158,0,0,0
1.27530180077967,103.839207273761,80009,9 CANTONMENT CL,9,CANTONMENT CL,30,2000,BUKIT MERAH,145,29,87,29,0,0,0
1.32179869884385,103.902774741744,400009,9 EUNOS CRES,9,EUNOS CRES,16,1977,GEYLANG,180,0,180,0,0,0,0
1.3135861663611,103.85169992386,210009,9 GLOUCESTER RD,9,GLOUCESTER RD,14,1976,KALLANG/WHAMPOA,156,0,156,0,0,0,0
1.31443381495978,103.896061149264,430009,9 HAIG RD,9,HAIG RD,13,1976,GEYLANG,141,138,0,3,0,0,0
1.3075559256341,103.794443576453,272009,9 HOLLAND AVE,9,HOLLAND AVE,22,1973,QUEENSTOWN,371,277,84,7,0,0,0
1.28881615319911,103.80820528928,150009,9 JLN RUMAH TINGGI,9,JLN RUMAH TINGGI,18,1983,BUKIT MERAH,102,0,34,68,0,0,0
1.30283219012693,103.882979059119,431009,9 JLN BATU,9,JLN BATU,10,1963,KALLANG/WHAMPOA,117,0,3,0,0,0,111
1.2876742577682,103.838857901085,160009,9 JLN KUKOH,9,JLN KUKOH,12,1970,CENTRAL AREA,110,48,2,0,0,0,59
1.33494820274271,103.879540608882,360009,9 JOO SENG RD,9,JOO SENG RD,18,2015,TOA PAYOH,146,34,112,0,0,0,0
1.337504820026,103.857839466376,310009,9 LOR 7 TOA PAYOH,9,LOR 7 TOA PAYOH,11,1969,TOA PAYOH,176,176,0,0,0,0,0
1.44129152941254,103.776449738052,730009,9 MARSILING DR,9,MARSILING DR,22,1975,WOODLANDS,84,0,0,84,0,0,0
1.30946949657983,103.882437524567,390009,9 PINE CL,9,PINE CL,12,1996,GEYLANG,77,0,55,22,0,0,0
1.30346096156272,103.850709313633,180009,9 SELEGIE RD,9,SELEGIE RD,20,1963,CENTRAL AREA,299,247,37,0,0,0,15
1.32372379609506,103.862995082822,320009,9 ST. GEORGE'S RD,9,ST. GEORGE'S RD,12,1984,KALLANG/WHAMPOA,77,0,77,0,0,0,0
1.33830479751081,103.773541593643,590009,9 TOH YI DR,9,TOH YI DR,13,1988,BUKIT TIMAH,96,0,54,42,0,0,0
1.2868271524179,103.828659487514,162009,9A BOON TIONG RD,9A,BOON TIONG RD,40,2014,BUKIT MERAH,156,0,78,78,0,0,0
1.28681417822795,103.828928312802,163009,9B BOON TIONG RD,9B,BOON TIONG RD,40,2014,BUKIT MERAH,156,0,78,78,0,0,0
1.33214927189672,103.940449941907,460090,90 BEDOK NTH ST 4,90,BEDOK NTH ST 4,14,1977,BEDOK,104,0,18,86,0,0,0
1.30542325975214,103.799674631374,140090,90 C'WEALTH DR,90,C'WEALTH DR,10,1965,QUEENSTOWN,95,81,5,0,0,0,9
1.29540163896319,103.812185563953,142090,90 DAWSON RD,90,DAWSON RD,43,2015,QUEENSTOWN,150,22,95,12,0,0,21
1.30051700920519,103.79897627676,141090,90 TANGLIN HALT RD,90,TANGLIN HALT RD,40,2007,QUEENSTOWN,389,116,195,40,0,0,38
1.31044461981807,103.88785617098,391090,90A JLN SATU,90A,JLN SATU,18,2022,GEYLANG,204,17,153,0,0,0,34
1.27773457800288,103.807093263136,101090,90A TELOK BLANGAH ST 31,90A,TELOK BLANGAH ST 31,30,2017,BUKIT MERAH,222,48,174,0,0,0,0
1.31058888807334,103.88859644672,392090,90B JLN SATU,90B,JLN SATU,18,2022,GEYLANG,187,17,136,0,0,0,34
1.27728367741324,103.806916176715,102090,90B TELOK BLANGAH ST 31,90B,TELOK BLANGAH ST 31,30,2017,BUKIT MERAH,116,0,116,0,0,0,0
1.33911645731896,103.686609779665,640902,902 JURONG WEST ST 91,902,JURONG WEST ST 91,13,1988,JURONG WEST,96,0,54,42,0,0,0
1.35128036439795,103.939195191948,520902,902 TAMPINES AVE 4,902,TAMPINES AVE 4,16,1983,TAMPINES,142,0,142,0,0,0,0
1.33971747972051,103.68606107405,640903,903 JURONG WEST ST 91,903,JURONG WEST ST 91,13,1988,JURONG WEST,84,0,42,42,0,0,0
1.35097636296861,103.93976105184,520903,903 TAMPINES AVE 4,903,TAMPINES AVE 4,9,1983,TAMPINES,84,0,20,64,0,0,0
